character_name,tmdb_id,actor_id
Mari Koski,141971,108475
Risto Vierikko,141971,89512
Dr. Perkins,31047,85569
Anthony D'Angelo,31047,185085
Sandy,31047,59594
Tammy,31047,1459112
Native Man,31047,1180164
Cop,31047,1867893
Villmar,8927,115918
Linnea,8927,76894
Leif,8927,115919
Sara,8927,115920
Lola,8927,115921
Olle,8927,115922
Cecilia,8927,115923
Sonen,8927,115924
Henrik,8927,115925
Vera,8927,115926
Gala guest,8927,1544577
Hanna,8927,1544578
Argumenterande kvinna,8927,1544579
Ponyo (voice),12429,78346
Sosuke (voice),12429,78347
Lisa (voice),12429,78349
Koichi (voice),12429,78351
Anchorman (voice),12429,78353
Kumiko (voice),12429,78355
Karen (voice),12429,78357
Ponyo (voice: English),12429,1084317
Sôsuke (voice: English),12429,1244093
The Lonesome Little Child,53518,148422
Short Man on Train,53518,148386
"Jean (segment ""Saint-Germain-des-Prés"")",51808,1640767
"Boy (segment ""La Muette"")",51808,1640768
"Victim (segment ""Place de l'Etoile"")",51808,1640772
"Roger (segment ""Montparnasse-Levallois"")",51808,1640774
"Leon (segment ""Rue Saint-Denis"")",51808,236636
"Jean-Marc (segment ""Place de l'Etoile"")",51808,1374408
"The maid (segment ""La Muette"")",51808,1507064
"Monica (segment ""Montparnasse-Levallois"")",51808,69206
"(segment ""Place de l'Etoile"") (uncredited)",51808,1640775
"(segment ""Place de l'Etoile"") (uncredited)",51808,1640778
"Woman in the metro (segment ""Place de l'Etoile"") (uncredited)",51808,1640779
"A client (segment ""Place de l'Etoile"") (uncredited)",51808,1640780
Astrid Ames,28256,936702
Bootblack,28256,1737122
Babe,28256,1737124
Detective,28256,941240
Reporter,28256,1422101
Bootblack,28256,1737127
Mother of Sextuplets,28256,1736138
The Porter,28256,34269
Dock Walloper,28256,1737135
Jack Brooks,16205,80013
Emmet,16205,80017
John,16205,80019
Kristy,16205,80020
Pat,16205,80022
Trevor,16205,80023
Suzy,16205,80024
Erica,16205,80025
Celia,16205,80026
Raymond,16205,80027
Slim,16205,80028
Omar,16205,80029
Student #1,16205,80030
Student #2,16205,80031
Young Howard,16205,80032
Young Jack Brooks,16205,80033
Charles Brooks,16205,1845219
Gene Brooks,16205,80034
Cyclops,16205,80035
Waitress,16205,80036
Herb,16205,80037
Radio DJ,16205,80038
Gym Teacher,16205,80039
Janitor,16205,74499
Tall Student,16205,80040
Student,16205,80041
Yogalates Teacher,16205,80042
Yogalates Student,16205,80043
Yogalates Student,16205,80044
Yogalates Student,16205,80045
Waldo,16205,80046
Arbie,17287,81577
Wendy,17287,81578
Micki,17287,81579
General Lee Roy,17287,84274
Denny,17287,84275
Carl Jr.,17287,84276
Humus / ACB Dancer,17287,98333
Jose Paco Bell,17287,98334
The Invisible Man,17287,84271
The Peeper,17287,112863
Markus,50988,88853
Dr. Ingrid Naarveg,29741,105724
Dr. Ted Benson,29741,105725
Massu (1942),29262,1477292
Luiz (1919),29262,1126875
Pai de Massu,29262,1171895
Cientista,29262,1154984
Kossil,9795,59310
Diana,9795,59313
Raymond Moffat,87790,1209261
Newt Biggars,87790,1501343
Ace,87790,1501344
Leroy Winniford,87790,1282932
Harold Turner,87790,1501345
Myrick,87790,1501346
Preacher,87790,1501348
Brackston,25528,93924
O'Reilly,25528,1064359
Super Ninja / Delta Force Team,25528,941290
Pango,25528,1120220
Freddie / Treddle,25528,918980
Norris,25528,1120221
Delta Force Team,25528,229639
Stanley (voice),13690,162610
Deni / Buddy / Ian (voice),13690,144219
Roger (voice),13690,144218
Aggie,16409,1338490
Simon,16409,43019
Melissa,16409,1220166
Gwen,16409,24244
Girl at Wedding,16409,1339199
Niece at Wedding,16409,1339396
Friend of the Bride,16409,1175394
Monique the Jazz Singer,16409,1339699
Sarah,16409,1339706
Flo,113921,82833
Cheung Wing-Sing,14756,117760
Shao Dan Yuan,14756,105422
Hu Wei,14756,130597
Master Liao,14756,224927
Colonel Sato,14756,1360176
Green Dragon / Master Li,14756,1599289
Yip Zhun,14756,1599291
"Jack the Ripper (segment ""Ice Gallery)",27244,91315
"Slasher (segment ""Slasher"")",27244,1267649
David Gillespie,35945,204985
Marylou Summers,35945,574154
Gail Cameron,35945,127396
Ray Price,35945,64055
Eleanor,35945,1470039
Susan,35945,1092658
Dream Man,54406,1334132
Gwendolyn,10596,65804
Danny,10596,65798
Paul,10596,65803
Nurse,10596,65805
Wendy Wyckham,10596,65801
911 Operator,10596,65807
Downtown Home Infant,10596,65810
Downtown Home Infant,10596,65809
Ruy,49256,1003156
Tito,49256,1003157
Caridad,49256,1003158
Lucía,49256,1523373
Young Emma,13944,1314890
Young Claire,13944,973519
Pietro (voice),10199,63474
Queen (voice),10199,68740
Kevin,10521,83874
Young Liv,10521,1337520
Young Emma,10521,1337521
Stacy,10521,83872
Rob,10521,1572034
Pamela,10521,1572035
Student #1,10521,1572020
Student #2,10521,111922
Student #3,10521,1572024
Delivery Guy,10521,1214054
Receptionist,10521,1572036
Tanorexic,10521,1281301
Geeky Neighbor,10521,1572042
Wedding DJ,10521,1337522
Sir Osric / Lodge,26235,114105
Daphne / Joanna,26235,132753
Brother Silence / Cass / Rennard,26235,132754
Flynn / Leo / Turk,26235,132755
Luster / Gary / Fastidian / Undead Fastinian,26235,132756
Luster (female) / Professor,26235,132757
Mort Kemnon,26235,94931
Hierophant,26235,132758
Mort Agrippa / Mummy #1 / Goblin,26235,132749
Inquisitor,26235,132759
Mark,26235,114100
Goblin Queen,26235,132760
Nodwick / Voice of Drazuul,26235,132761
"Therin, Goddess of Light",26235,132746
King Erasamus the Randomly Biased,26235,132762
Le harki,13635,1457858
Le Fellagah #1,13635,1520756
Tom Hanniger,14435,49624
Irene,14435,76886
Megan,14435,222141
Deputy Ferris,14435,966102
Rosa,14435,1114306
Red,14435,170145
Michael,14435,1114307
Harry Warden,14435,1344290
San-myung Jang,21966,227617
Young Masao,21966,1016156
Sanae Otani,21966,78266
Tae-su Kim,21966,554065
Sadako,21966,1256546
Tokuyama,21966,1241660
Jason,52886,1336160
Rod,52886,1336161
Jelle Hûn,260528,229040
Germ,260528,84827
Germ Junior,260528,1004846
Mirjam,260528,1243536
Mayor,260528,21449
Adjutant,260528,1351970
JP,260528,1351971
Rioter (uncredited),13177,1457268
Smoker,34696,937397
Rex,34696,937398
Young Mark,34696,205263
Sandy,34696,937399
Dr. Hart,34696,1230871
himself,221861,199656
Clara,14139,125286
La chica del bosque,14139,125287
El Joven,14139,118303
Héctor Ocasional (as Ion Inciarte),14139,1061778
Clara (voice) (uncredited),14139,135838
Pontiero,16999,81135
King Quilok,16999,81136
Lila,16999,81137
Slimane,8280,54337
Rym,8280,54338
Karima,8280,54339
Hamid,8280,54340
Souad,8280,54341
Lilia,8280,54343
Kader,8280,54344
Majid,8280,71376
Jose,8280,71378
Olfa,8280,17475
Latifa,8280,71379
Serguei,8280,71382
Himself,36746,1004550
Himself,36746,1187240
Himself,36746,928813
Himself,36746,1024279
Andrzej Winkler,36402,46246
Wojciech Winkler (age 12),36402,574071
Bartosz (age 12),36402,1234518
Sara,317,4636
Pelda,317,4637
Samir,317,4638
Sabina,317,4639
Profesor Muha,317,4643
Pelda's Mother,317,4644
Fearful Lycan,12437,1226685
Young Lucian,12437,1049596
Death Dealer,12437,1292753
Nobleman,12437,205427
Janosh,12437,173441
Luka,12437,107546
Young Sonja,12437,1880685
Young Meggie,2309,983695
Rapunzel,2309,230178
Ted Wallace,60542,144366
Celia Wallace,60542,231253
Zara Ali,14076,1559929
Sergeant,14076,1559926
PC Biran Andrews,14076,27429
Stephen Harper,13942,76315
Ira Poppus,18543,109181
Queenie,50307,1412037
Gustav 'Gus' Klein,50307,1178722
Richard Carlson,50307,996532
Mr. D. Quincy Throckmorton,50307,97994
Mute Fireman,50307,1457586
Trey,27440,77777
Dustin,27440,205908
Orderly,13825,75814
The Lineman,13825,62917
Male Tech,13825,67422
Cop #1,13825,21870
Patrick Bonaire,13825,75815
Detective,13825,75816
Uniformed Cop,13825,75817
Human Society Woman,13825,75818
Minister,13825,75819
Little Girl in Diner,13825,75820
Mother in Diner,13825,75821
Woman at Post Office,13825,75822
Tetsurô Hoshino (voice),15227,90496
Maetel (voice),15227,90497
Claire (voice),15227,121630
Tochirô's Mother (voice),15227,1066413
Shadow (voice),15227,144100
Captain of the Guard (voice),15227,1474478
Antares,15227,134275
Narrator (voice),15227,1764587
Queen Promethium,15227,1247635
Conductor (voice),15227,1238594
Doctor Ban (voice),15227,1764588
Ryûzu / Mîmé (voice),15227,1018899
Maya Blart,14560,78436
Pahud,14560,440306
Rudolph,14560,558036
Blitzen,14560,1021579
Prancer,14560,117267
Comet,14560,953838
Cupid,14560,558038
Donner,14560,1077984
Vixen,14560,200441
Mr. Ferguson,14560,204120
Bank Manager,14560,207005
Shopper with Kids,14560,1431853
Drill Instructor,14560,89402
Shopper,14560,1786721
Victoria's Secret Customer,14560,1786725
Victoria's Secret Customer,14560,78843
Joe's Patron,14560,1786730
Father Carl,14560,1786732
Joe's Waitress,14560,1464956
Ruby the Waitress,14560,1493117
Girl at Mall,14560,1786741
Mall Patron,14560,1753539
Upscale Shopper,14560,1753484
Mall Shopper,14560,1786761
Mall Cop,14560,1786762
Shopper,14560,1053275
Girl in Mall Throwing Play Balls,14560,1786766
Mall Shopper / Wedding Guest,14560,1103658
Shopper,14560,1786767
Joe's Bar Drunk Patron,14560,1753502
Shopper,14560,1264229
Joe,14560,1395906
Wedding Guest,14560,1786770
New Jersey Police Academy Trainee,14560,1786774
Mall Shopper,14560,1786775
Mall Shopper / Wedding Guest,14560,1475121
Christmas Shopper,14560,1753506
Mall Shopper,14560,1786782
Mall Shopper,14560,1786783
Christmas Shopper,14560,1753513
Kid in Ball Pit,14560,1786786
Shopper,14560,1765788
Shopper,14560,1511961
Mall Shopper,14560,1786790
Mall Shopper,14560,1786796
Amy's Friend at Joe's,14560,1786798
Upscale Shopper,14560,1247835
New Jersey State Trooper,14560,1753518
Mall Shopper,14560,1786800
Mall Shopper,14560,1786801
Mall Shopper,14560,1328763
Surveillence Officer,14560,1389340
Upscale Shopper,14560,1786806
Wedding Guest,14560,1786810
Wedding Guest,14560,1786811
Mall Shopper,14560,1786812
Shopper,14560,1753520
Mall Shopper,14560,1424184
Mall Shopper,14560,1786814
Shopper / Terrorist Victim,14560,1753522
Mall Shopper,14560,1786815
Mall Shopper,14560,1786817
Police Recruit,14560,1786818
Usher,14560,1753524
Shopper,14560,1753525
Shopper,14560,1786820
Mall Shopper,14560,1786821
Mall Shopper / Dancing Bistro Waiter at Wedding,14560,1588593
Shopper,14560,1179737
New Jersey State Trooper,14560,1786823
Police Recruit,14560,578743
Pedestrian,14560,1753529
Bartender,14560,1492563
Wedding Guest,14560,1588590
Police Recruit,14560,1786826
Mall Shopper,14560,1786827
Mall Shopper,14560,1786828
Mall Game Shopper,14560,1786829
Mall Shopper,14560,1786830
Mall Shopper,14560,1786831
Mall Shopper,14560,1786832
Restaurant Patron,14560,1786851
West Orange Police Officer,14560,1753542
Mall Shopper,14560,1786852
Police Officer,14560,1786853
William Sonoma Employee,14560,163909
Video Game Hurdler,14560,1786855
Upscale Mall Shopper,14560,928305
Mall Shopper,14560,1786856
Mom with baby Stroller,14560,1753546
Shopper,14560,1588592
Bar Patron / Shopper,14560,1508818
Wedding Guest,14560,1786857
Late-Night Mall Denizen,14560,1786858
Mall Shopper,14560,1786859
Security Guard / Mall Shopper,14560,1753549
Shopper,14560,558913
Shopper,14560,1753551
Christopher 'Biggie' Wallace,14410,76821
Lil' Kim,14410,101519
Faith Evans,14410,171941
Biggie (age 8-13),14410,82163
Record Executive at Party,14410,82159
Hot Girl,14410,82160
Debbie,14410,82161
Wally,14410,82162
Keisha,14410,82164
Damion (age 8-13),14410,82165
Jan,14410,82168
Tyanna Wallace - Age 2,14410,1898700
Matty Newton,13788,66646
Dr. Lester Caldwell,13788,164380
Mr. Shields,13788,113563
Tammi,13429,74440
Lisa,13429,74439
Sean,13429,74438
Marcus,13429,74441
Mara,6733,50446
Ronnie,6733,5649
Vicky,6733,51265
Frau Hildegard,6733,47026
Frau Grundmann,6733,90548
Joel,14871,62920
Carmen,14871,77439
Brenda,14871,77440
Birthday Party Guy,14871,1718106
Blind Mag,14353,76689
Pavi Largo,14353,76693
Graverobber,14353,76686
Marni Wallace,14353,76696
Jessica Adams,14353,76697
Rotti's Chauffeur,14353,76698
Sherrie Alviso,14353,76700
William Sellor,27447,144128
Mom,14254,172997
Dr. Silberling,14254,168565
(voice),16137,79550
The teacher (voice),16137,79551
(voice),16137,24579
(voice),16137,79552
Narrator (voice),16137,79553
(voice),16137,79554
(voice),16137,79555
(voice),16137,79556
(voice),16137,79557
(voice),16137,79558
(voice),16137,79559
Sumako (voice),16137,79560
(voice),16137,79561
(voice),16137,72949
(voice),16137,79562
(voice),16137,79563
Supervisor,17803,154714
Riku,101838,1029076
Salla,101838,1029077
Harri,101838,212814
Tomppa,101838,1029078
