department,job,tmdb_id,crew_id
Visual Effects,Visual Effects Producer,7840,1393323
Visual Effects,Visual Effects Supervisor,7840,1393324
Visual Effects,Visual Effects Producer,7840,1393325
Visual Effects,Visual Effects Supervisor,7840,1393326
Visual Effects,Visual Effects Producer,7840,1393327
Crew,Special Effects Coordinator,7840,1393329
Lighting,Gaffer,7840,1393335
Lighting,Gaffer,7840,1393337
Camera,Still Photographer,7840,1393341
Costume & Make-Up,Set Costumer,7840,1393345
Costume & Make-Up,Set Costumer,7840,1393346
Crew,Transportation Coordinator,7840,1393356
Camera,Camera Operator,7840,1393363
Camera,Camera Operator,7840,1393364
Camera,Camera Operator,7840,1393365
Camera,Camera Operator,7840,1393366
Visual Effects,Animation,7840,1452991
Production,Casting,8848,1113
Production,Producer,8848,282
Editing,Editor,8848,1315
Art,Art Direction,8848,6235
Camera,Director of Photography,8848,7021
Crew,Stunt Coordinator,8848,10976
Production,Executive Producer,8848,11900
Directing,Director,8848,21370
Writing,Screenplay,8848,18910
Art,Production Design,8848,23651
Art,Supervising Art Director,8848,23454
Costume & Make-Up,Costume Design,8848,20424
Production,Producer,8848,21932
Sound,Original Music Composer,8848,28156
Writing,Screenplay,8848,38937
Production,Executive Producer,8848,37436
Production,Executive Producer,8848,54419
Production,Executive Producer,8848,56093
Production,Executive Producer,8848,56094
Production,Executive Producer,8848,56095
Production,Executive Producer,8848,56096
Production,Producer,8848,57201
Production,Executive Producer,8848,72104
Production,Production Manager,8848,122277
Visual Effects,Visual Effects Supervisor,8848,186976
Production,Executive Producer,8848,1024905
Production,Executive Producer,8848,1024906
Production,Line Producer,8848,1035203
Production,Line Producer,8848,1088259
Production,Producer,8848,1127780
Crew,Post Production Supervisor,8848,1244653
Costume & Make-Up,Costume Supervisor,8848,1324095
Art,Assistant Art Director,8848,1342382
Sound,Sound Re-Recording Mixer,8848,1365542
Camera,Still Photographer,8848,1367562
Sound,Foley,8848,1391525
Sound,Music Editor,8848,1392736
Visual Effects,Visual Effects Producer,8848,1395454
Costume & Make-Up,Makeup Artist,8848,1402920
Costume & Make-Up,Hairstylist,8848,1402921
Art,Art Department Coordinator,8848,1402923
Crew,Property Master,8848,1402924
Sound,Supervising Sound Effects Editor,8848,1402926
Crew,Sound Recordist,8848,1402927
Editing,Dialogue Editor,8848,1402929
